y,x,intensity,type
865.0,1140.0,178.0,star
1279.0,624.0,180.0,star
1213.0,804.0,193.0,star
2192.0,1613.0,164.0,star
3205.0,3110.0,174.0,star
1227.0,2524.0,164.0,star
561.0,2391.0,180.0,star
1746.0,1494.0,160.0,star
1149.0,1684.0,170.0,star
2031.0,1642.0,179.0,star
198.0,1407.0,160.0,star
1760.0,1913.0,168.0,star
2040.0,1879.0,171.0,star
407.0,1265.0,162.0,star
2058.0,1720.0,174.0,star
715.0,925.0,175.0,star
2085.0,717.0,175.0,star
2094.0,1770.0,164.0,star
678.0,978.0,168.0,star
1209.0,2195.0,172.0,star
1336.0,1159.0,166.0,star
1125.0,781.0,187.0,star
2333.0,1154.0,159.0,star
1574.0,182.0,174.0,star
1514.0,1747.0,155.0,star
2496.0,955.0,183.0,star
1795.0,2034.0,165.0,star
2522.0,1932.0,170.0,star
1191.0,2235.0,184.0,star
745.0,2213.0,179.0,star
1810.0,364.0,190.0,star
1589.0,1829.0,153.0,star
1719.0,1855.0,153.0,star
1443.0,1607.0,163.0,star
1615.0,2709.0,181.0,star
3172.0,1457.0,199.0,star
1540.0,102.0,170.0,star
1633.0,158.0,185.0,star
1483.0,2541.0,174.0,star
2161.0,466.0,167.0,star
1669.0,1177.0,180.0,star
1094.0,2384.0,170.0,star
2076.0,1818.0,165.0,star
1831.0,1041.0,185.0,star
1659.0,990.0,179.0,star
1956.0,2046.0,156.0,star
1217.0,1623.0,170.0,star
1806.0,243.0,172.0,star
922.0,862.0,175.0,star
1746.0,1905.0,164.0,star
2170.0,274.0,186.0,star
340.0,1434.0,175.0,star
2361.0,1598.0,175.0,star
1453.0,1553.0,158.0,star
1803.0,1875.0,156.0,star
167.0,1336.0,178.0,star
1813.0,172.0,180.0,star
2607.0,1548.0,186.0,star
666.0,2070.0,175.0,star
2369.0,1333.0,176.0,star
1885.0,1417.0,170.0,star
1768.0,1825.0,155.0,star
1465.0,1682.0,162.0,star
1219.0,1767.0,165.0,star
2282.0,217.0,161.0,star
1226.0,907.0,178.0,star
2223.0,696.0,184.0,star
2309.0,1225.0,175.0,star
1605.0,1452.0,156.0,star
2246.0,262.0,175.0,star
2266.0,549.0,194.0,star
2248.0,1606.0,165.0,star
2123.0,1720.0,165.0,star
1878.0,1879.0,160.0,star
1643.0,1812.0,152.0,star
1551.0,1418.0,171.0,star
1047.0,2041.0,179.0,star
1282.0,2206.0,155.0,star
1138.0,1274.0,181.0,star
1809.0,1479.0,160.0,star
1762.0,339.0,163.0,star
2156.0,1588.0,167.0,star
2341.0,1302.0,178.0,star
2232.0,484.0,160.0,star
1229.0,2442.0,175.0,star
1866.0,1826.0,152.0,star
682.0,2723.0,186.0,star
1738.0,1877.0,160.0,star
1109.0,2506.0,174.0,star
1953.0,1585.0,165.0,star
2579.0,1754.0,192.0,star
2478.0,1214.0,172.0,star
1849.0,1459.0,161.0,star
2174.0,2144.0,170.0,star
1165.0,31.0,174.0,star
149.0,1414.0,185.0,star
3202.0,125.0,153.0,star
1878.0,1818.0,155.0,star
1137.0,1608.0,175.0,star
961.0,1398.0,182.0,star
2234.0,1570.0,155.0,star
2502.0,1966.0,166.0,star
2975.0,1212.0,163.0,star
2074.0,2171.0,163.0,star
765.0,2078.0,171.0,star
731.0,2637.0,168.0,star
2213.0,1246.0,160.0,star
1679.0,216.0,171.0,star
2024.0,938.0,190.0,star
2147.0,2087.0,166.0,star
1906.0,1755.0,155.0,star
1043.0,2713.0,186.0,star
1438.0,1160.0,167.0,star
1588.0,1185.0,175.0,star
2203.0,1570.0,166.0,star
1901.0,1847.0,157.0,star
1061.0,2357.0,153.0,star
638.0,2329.0,182.0,star
1727.0,1912.0,164.0,star
2133.0,1294.0,166.0,star
1173.0,1534.0,173.0,star
997.0,985.0,162.0,star
293.0,1236.0,186.0,star
850.0,1347.0,180.0,star
1092.0,2512.0,175.0,star
2795.0,1830.0,170.0,star
1950.0,1955.0,164.0,star
1363.0,2569.0,176.0,star
2240.0,1325.0,160.0,star
2569.0,1995.0,173.0,star
776.0,1076.0,176.0,star
1384.0,1521.0,164.0,star
1138.0,1724.0,162.0,star
1815.0,2101.0,167.0,star
1272.0,1533.0,159.0,star
2416.0,1156.0,170.0,star
1826.0,2513.0,168.0,star
1260.0,1001.0,182.0,star
1500.0,1518.0,152.0,star
1156.0,1850.0,171.0,star
743.0,2385.0,191.0,star
1402.0,2308.0,157.0,star
1361.0,1496.0,161.0,star
1248.0,1515.0,165.0,star
1238.0,300.0,174.0,star
1405.0,1570.0,163.0,star
2345.0,2731.0,185.0,star
1866.0,49.0,189.0,star
1443.0,1574.0,152.0,star
2136.0,2025.0,183.0,star
1780.0,2855.0,160.0,star
1072.0,2063.0,172.0,star
2832.0,2042.0,190.0,star
1487.0,1502.0,150.0,star
2964.0,1192.0,188.0,star
2355.0,1154.0,167.0,star
382.0,1249.0,166.0,star
368.0,1477.0,171.0,star
1147.0,2134.0,173.0,star
355.0,1493.0,192.0,star
823.0,2043.0,165.0,star
1769.0,1506.0,149.0,star
1392.0,1424.0,177.0,star
2290.0,1308.0,179.0,star
2395.0,1219.0,170.0,star
3024.0,1122.0,182.0,star
2784.0,1038.0,194.0,star
1057.0,2243.0,173.0,star
447.0,2352.0,191.0,star
1811.0,1262.0,177.0,star
1201.0,2605.0,173.0,star
1936.0,1830.0,166.0,star
1756.0,1425.0,167.0,star
1258.0,935.0,174.0,star
2158.0,1215.0,156.0,star
1280.0,1608.0,159.0,star
1814.0,1530.0,148.0,star
2287.0,1603.0,178.0,star
2408.0,2708.0,182.0,star
1800.0,1533.0,152.0,star
1499.0,1418.0,171.0,star
1225.0,2885.0,170.0,star
1968.0,1795.0,168.0,star
1905.0,509.0,163.0,star
1370.0,1177.0,153.0,star
2530.0,2609.0,175.0,star
1174.0,1681.0,158.0,star
2162.0,1021.0,167.0,star
757.0,1633.0,154.0,star
2016.0,1787.0,160.0,star
2696.0,1571.0,167.0,star
2353.0,1887.0,167.0,star
2190.0,281.0,169.0,star
1285.0,646.0,179.0,star
2365.0,603.0,157.0,star
992.0,1336.0,173.0,star
1519.0,1435.0,155.0,star
2359.0,1406.0,164.0,star
2327.0,1429.0,167.0,star
3105.0,2280.0,195.0,star
1971.0,1882.0,156.0,star
2219.0,2738.0,188.0,star
1926.0,2876.0,163.0,star
1719.0,224.0,164.0,star
1410.0,1559.0,161.0,star
380.0,1260.0,177.0,star
1356.0,1336.0,178.0,star
1330.0,1623.0,170.0,star
1746.0,2076.0,176.0,star
1688.0,179.0,167.0,star
2160.0,2114.0,170.0,star
1009.0,986.0,156.0,star
112.0,1401.0,178.0,star
1828.0,1266.0,173.0,star
1623.0,1820.0,147.0,star
1889.0,1693.0,151.0,star
1236.0,2932.0,178.0,star
156.0,1385.0,173.0,star
2202.0,274.0,166.0,star
1305.0,2460.0,168.0,star
2052.0,2110.0,164.0,star
2879.0,1048.0,182.0,star
2049.0,1076.0,155.0,star
1421.0,1584.0,156.0,star
2467.0,1896.0,164.0,star
2253.0,241.0,172.0,star
2045.0,2845.0,182.0,star
2410.0,1538.0,180.0,star
1846.0,410.0,164.0,star
1878.0,1594.0,155.0,star
1704.0,151.0,182.0,star
2434.0,1920.0,158.0,star
1579.0,2193.0,158.0,star
1206.0,1559.0,157.0,star
1918.0,1558.0,165.0,star
1894.0,1951.0,169.0,star
1626.0,1887.0,154.0,star
298.0,1744.0,166.0,star
2117.0,2050.0,176.0,star
1976.0,2169.0,174.0,star
1248.0,2439.0,158.0,star
1529.0,2129.0,176.0,star
251.0,1199.0,165.0,star
1710.0,1883.0,154.0,star
1841.0,1473.0,156.0,star
1388.0,1680.0,154.0,star
1216.0,1637.0,155.0,star
1968.0,1977.0,168.0,star
1116.0,1925.0,161.0,star
810.0,2685.0,181.0,star
1330.0,2215.0,163.0,star
2097.0,1865.0,160.0,star
2707.0,2615.0,186.0,star
824.0,1211.0,179.0,star
1505.0,2576.0,169.0,star
528.0,2247.0,190.0,star
1648.0,1380.0,161.0,star
1959.0,1875.0,156.0,star
1859.0,1936.0,162.0,star
2172.0,1456.0,169.0,star
386.0,2114.0,160.0,star
2464.0,1223.0,173.0,star
1067.0,1569.0,166.0,star
1644.0,2867.0,167.0,star
988.0,2223.0,156.0,star
2107.0,2799.0,176.0,star
1973.0,2119.0,180.0,star
981.0,1395.0,164.0,star
2265.0,1422.0,164.0,star
156.0,1323.0,163.0,star
2237.0,1812.0,169.0,star
1101.0,2397.0,169.0,star
1131.0,1907.0,176.0,star
2128.0,1758.0,144.0,star
981.0,2184.0,175.0,star
768.0,1837.0,175.0,star
1053.0,755.0,184.0,star
1949.0,1741.0,156.0,star
1674.0,143.0,176.0,star
2918.0,1105.0,184.0,star
3146.0,862.0,190.0,star
1642.0,1851.0,150.0,star
1323.0,2383.0,153.0,star
1719.0,1404.0,150.0,star
1151.0,2112.0,150.0,star
1561.0,1947.0,167.0,star
1495.0,68.0,176.0,star
1636.0,1402.0,159.0,star
1538.0,1431.0,153.0,star
1115.0,1843.0,160.0,star
1311.0,1762.0,160.0,star
1079.0,1555.0,162.0,star
270.0,1258.0,182.0,star
2247.0,1568.0,160.0,star
1626.0,1841.0,151.0,star
2179.0,185.0,180.0,star
748.0,2151.0,169.0,star
2556.0,1650.0,180.0,star
2883.0,1431.0,181.0,star
2128.0,2180.0,170.0,star
1436.0,1185.0,164.0,star
2701.0,1656.0,186.0,star
791.0,2021.0,160.0,star
1037.0,2290.0,158.0,star
1605.0,1834.0,149.0,star
997.0,2308.0,165.0,star
1436.0,1414.0,166.0,star
1238.0,1695.0,164.0,star
2187.0,1479.0,158.0,star
931.0,1225.0,163.0,star
1908.0,1861.0,148.0,star
2941.0,1135.0,175.0,star
2000.0,1703.0,158.0,star
2552.0,2641.0,185.0,star
2817.0,1647.0,162.0,star
2577.0,977.0,149.0,star
1052.0,2217.0,164.0,star
1118.0,1037.0,151.0,star
2181.0,1306.0,156.0,star
1442.0,1637.0,145.0,star
1993.0,1514.0,149.0,star
1486.0,2465.0,170.0,star
2320.0,1364.0,157.0,star
1417.0,1451.0,156.0,star
1111.0,2004.0,155.0,star
2083.0,1836.0,149.0,star
968.0,837.0,173.0,star
1539.0,1044.0,172.0,star
1278.0,2498.0,168.0,star
1925.0,2044.0,161.0,star
1499.0,1918.0,166.0,star
1001.0,2394.0,165.0,star
1302.0,2334.0,151.0,star
2593.0,52.0,191.0,star
2003.0,1984.0,148.0,star
1431.0,1561.0,155.0,star
1698.0,1882.0,148.0,star
1313.0,2335.0,151.0,star
989.0,1090.0,164.0,star
613.0,2338.0,172.0,star
935.0,1076.0,156.0,star
1930.0,1646.0,160.0,star
1116.0,2530.0,178.0,star
1057.0,899.0,173.0,star
616.0,2448.0,166.0,star
2731.0,2045.0,180.0,star
1106.0,1904.0,156.0,star
1919.0,1739.0,149.0,star
1893.0,1604.0,146.0,star
436.0,1334.0,176.0,star
925.0,2754.0,154.0,star
1576.0,1849.0,152.0,star
2229.0,1411.0,154.0,star
2282.0,1460.0,168.0,star
2169.0,1229.0,152.0,star
1237.0,2471.0,158.0,star
292.0,1213.0,156.0,star
1226.0,584.0,170.0,star
859.0,1293.0,168.0,star
1953.0,1420.0,152.0,star
1100.0,1071.0,174.0,star
1337.0,2319.0,155.0,star
2297.0,1361.0,167.0,star
2035.0,822.0,163.0,star
1391.0,1570.0,155.0,star
2120.0,2067.0,177.0,star
2182.0,1585.0,146.0,star
2752.0,2616.0,194.0,star
1385.0,1989.0,176.0,star
2364.0,1873.0,167.0,star
2667.0,1233.0,158.0,star
723.0,1499.0,148.0,star
1522.0,1801.0,144.0,star
1839.0,1908.0,153.0,star
1222.0,1799.0,167.0,star
2597.0,1432.0,161.0,star
2086.0,1748.0,156.0,star
1246.0,1707.0,159.0,star
1936.0,1893.0,144.0,star
1881.0,1718.0,146.0,star
1037.0,2950.0,186.0,star
1072.0,2221.0,168.0,star
2124.0,1368.0,164.0,star
806.0,2196.0,168.0,star
2044.0,1710.0,154.0,star
1276.0,2547.0,161.0,star
3152.0,1097.0,153.0,star
1851.0,2951.0,190.0,star
2133.0,1793.0,144.0,star
1239.0,1184.0,164.0,star
1560.0,2769.0,170.0,star
2851.0,1419.0,180.0,star
1016.0,717.0,171.0,star
1241.0,2348.0,151.0,star
2405.0,1939.0,153.0,star
2504.0,1822.0,162.0,star
1017.0,2379.0,164.0,star
791.0,2337.0,184.0,star
2178.0,1532.0,155.0,star
1253.0,624.0,170.0,star
2269.0,1674.0,167.0,star
1741.0,2054.0,164.0,star
801.0,2126.0,166.0,star
2548.0,961.0,175.0,star
1249.0,2234.0,158.0,star
1892.0,1577.0,144.0,star
1740.0,1984.0,154.0,star
1015.0,2299.0,156.0,star
1753.0,1456.0,145.0,star
2398.0,1903.0,171.0,star
1918.0,1265.0,169.0,star
2062.0,1700.0,151.0,star
1492.0,801.0,170.0,star
885.0,1175.0,167.0,star
1206.0,1663.0,160.0,star
1480.0,2639.0,170.0,star
1680.0,1881.0,148.0,star
702.0,1050.0,175.0,star
1252.0,1750.0,160.0,star
1542.0,1842.0,156.0,star
1514.0,1999.0,166.0,star
2309.0,1523.0,156.0,star
790.0,2192.0,175.0,star
1708.0,2820.0,179.0,star
1287.0,1512.0,157.0,star
1679.0,1463.0,142.0,star
471.0,246.0,188.0,star
1756.0,1099.0,182.0,star
2776.0,1559.0,180.0,star
2151.0,1628.0,152.0,star
2183.0,1239.0,154.0,star
1548.0,2618.0,164.0,star
2298.0,1485.0,151.0,star
1725.0,2819.0,160.0,star
2297.0,1472.0,151.0,star
2125.0,1535.0,153.0,star
960.0,1093.0,175.0,star
1027.0,1275.0,178.0,star
2111.0,1190.0,159.0,star
520.0,2555.0,167.0,star
318.0,1238.0,167.0,star
2073.0,1859.0,149.0,star
815.0,1083.0,175.0,star
1768.0,2325.0,154.0,star
1482.0,1432.0,151.0,star
1992.0,1126.0,163.0,star
1104.0,71.0,182.0,star
2250.0,565.0,155.0,star
1652.0,2234.0,174.0,star
1926.0,1603.0,150.0,star
2395.0,1247.0,156.0,star
1018.0,2828.0,183.0,star
1418.0,2789.0,160.0,star
1463.0,1825.0,146.0,star
1196.0,251.0,166.0,star
2679.0,2551.0,185.0,star
1677.0,1896.0,154.0,star
1475.0,1766.0,143.0,star
1405.0,1459.0,153.0,star
1015.0,269.0,169.0,star
2254.0,439.0,192.0,star
1134.0,1665.0,154.0,star
1801.0,2120.0,164.0,star
1379.0,2408.0,159.0,star
2227.0,296.0,180.0,star
973.0,1372.0,160.0,star
1017.0,2315.0,168.0,star
2372.0,2814.0,184.0,star
1200.0,1975.0,160.0,star
1339.0,1428.0,160.0,star
1601.0,1885.0,151.0,star
1232.0,2482.0,157.0,star
933.0,1175.0,164.0,star
840.0,1018.0,170.0,star
1443.0,1140.0,153.0,star
1133.0,1630.0,151.0,star
1015.0,967.0,157.0,star
1042.0,1486.0,170.0,star
863.0,2127.0,158.0,star
1530.0,2539.0,156.0,star
2108.0,1780.0,148.0,star
1552.0,2539.0,173.0,star
1368.0,1627.0,154.0,star
1107.0,1814.0,147.0,star
1769.0,182.0,166.0,star
2260.0,1596.0,149.0,star
925.0,1320.0,165.0,star
1869.0,2892.0,166.0,star
966.0,2218.0,162.0,star
587.0,1181.0,150.0,star
2469.0,2598.0,163.0,star
1142.0,48.0,178.0,star
2377.0,1274.0,161.0,star
1568.0,216.0,166.0,star
1238.0,2160.0,154.0,star
1592.0,223.0,168.0,star
2046.0,1445.0,156.0,star
1564.0,53.0,176.0,star
2352.0,1142.0,156.0,star
1282.0,1590.0,161.0,star
2141.0,1757.0,146.0,star
1341.0,1509.0,151.0,star
1441.0,1853.0,146.0,star
2057.0,2248.0,173.0,star
608.0,1077.0,144.0,star
848.0,918.0,180.0,star
924.0,1195.0,160.0,star
291.0,1757.0,161.0,star
1135.0,2085.0,153.0,star
2651.0,1217.0,173.0,star
2185.0,1457.0,162.0,star
1967.0,1615.0,154.0,star
1453.0,1110.0,177.0,star
1869.0,457.0,164.0,star
2123.0,1090.0,165.0,star
2194.0,824.0,170.0,star
2088.0,1720.0,153.0,star
2088.0,1791.0,148.0,star
2971.0,1234.0,171.0,star
2053.0,1676.0,153.0,star
2032.0,1113.0,151.0,star
1313.0,1016.0,171.0,star
1280.0,1032.0,142.0,star
1905.0,1676.0,142.0,star
1964.0,1704.0,145.0,star
1628.0,754.0,169.0,star
1236.0,1646.0,150.0,star
1853.0,1478.0,141.0,star
1215.0,1730.0,167.0,star
1703.0,1916.0,148.0,star
1228.0,2626.0,168.0,star
2070.0,1883.0,157.0,star
1931.0,1709.0,144.0,star
2682.0,760.0,174.0,star
1092.0,1740.0,153.0,star
1659.0,1422.0,152.0,star
2043.0,2930.0,175.0,star
2447.0,2814.0,182.0,star
1808.0,1504.0,142.0,star
1388.0,1782.0,151.0,star
1565.0,2444.0,170.0,star
2308.0,621.0,179.0,star
1386.0,1806.0,151.0,star
2191.0,2133.0,144.0,star
2373.0,1136.0,163.0,star
1774.0,441.0,175.0,star
1145.0,1973.0,147.0,star
837.0,1663.0,180.0,star
1930.0,306.0,182.0,star
1211.0,1159.0,165.0,star
1063.0,2268.0,160.0,star
1501.0,43.0,188.0,star
1565.0,858.0,184.0,star
2135.0,1477.0,153.0,star
703.0,926.0,157.0,star
2742.0,1960.0,171.0,star
1299.0,2928.0,177.0,star
852.0,2620.0,181.0,star
2411.0,1512.0,160.0,star
1353.0,758.0,160.0,star
1453.0,2365.0,167.0,star
1220.0,2545.0,151.0,star
1084.0,1294.0,169.0,star
2117.0,2136.0,168.0,star
2806.0,1225.0,169.0,star
866.0,1450.0,167.0,star
2750.0,1157.0,178.0,star
1365.0,1383.0,153.0,star
306.0,1312.0,176.0,star
1012.0,1376.0,166.0,star
1240.0,1582.0,151.0,star
1130.0,2228.0,164.0,star
1437.0,1656.0,146.0,star
1485.0,2494.0,167.0,star
1733.0,2318.0,141.0,star
2069.0,1486.0,158.0,star
1754.0,1130.0,144.0,star
2967.0,25.0,170.0,star
1601.0,1858.0,142.0,star
2615.0,2595.0,184.0,star
1905.0,1711.0,143.0,star
1872.0,1912.0,143.0,star
1698.0,1422.0,147.0,star
1635.0,1871.0,144.0,star
536.0,2557.0,175.0,star
1204.0,1648.0,160.0,star
1761.0,2029.0,170.0,star
1979.0,1570.0,143.0,star
726.0,1337.0,180.0,star
2782.0,2059.0,183.0,star
1302.0,2393.0,156.0,star
2244.0,923.0,156.0,star
1342.0,1486.0,160.0,star
2603.0,1413.0,167.0,star
2365.0,1432.0,164.0,star
2920.0,1973.0,179.0,star
920.0,1295.0,157.0,star
1661.0,2142.0,163.0,star
1439.0,1400.0,149.0,star
1702.0,1987.0,153.0,star
2113.0,1616.0,150.0,star
252.0,1217.0,175.0,star
1839.0,1320.0,157.0,star
1531.0,1817.0,138.0,star
1528.0,2527.0,159.0,star
2259.0,1407.0,155.0,star
794.0,2212.0,164.0,star
568.0,2378.0,156.0,star
1471.0,1801.0,140.0,star
257.0,1161.0,170.0,star
1392.0,1133.0,165.0,star
316.0,1372.0,167.0,star
2362.0,1021.0,157.0,star
378.0,1406.0,188.0,star
1401.0,1954.0,169.0,star
1515.0,1969.0,149.0,star
1635.0,2067.0,166.0,star
2023.0,2032.0,163.0,star
1823.0,2039.0,155.0,star
628.0,682.0,160.0,star
1477.0,468.0,182.0,star
2522.0,1897.0,164.0,star
1005.0,2847.0,163.0,star
2485.0,1070.0,151.0,star
1539.0,3223.0,142.0,star
1243.0,611.0,173.0,star
2110.0,1212.0,154.0,star
1719.0,2321.0,163.0,star
704.0,2434.0,165.0,star
1595.0,831.0,170.0,star
1699.0,2460.0,167.0,star
1064.0,2051.0,157.0,star
1985.0,1791.0,149.0,star
1652.0,150.0,157.0,star
1165.0,1652.0,143.0,star
1166.0,2659.0,170.0,star
1155.0,471.0,150.0,star
1942.0,889.0,164.0,star
1802.0,1438.0,151.0,star
1213.0,2869.0,175.0,star
1991.0,1908.0,151.0,star
2314.0,1892.0,161.0,star
1165.0,1873.0,143.0,star
159.0,1356.0,172.0,star
2074.0,973.0,157.0,star
2178.0,2051.0,147.0,star
2722.0,1543.0,178.0,star
451.0,1854.0,173.0,star
1957.0,1781.0,146.0,star
2229.0,1701.0,157.0,star
1186.0,2660.0,154.0,star
2484.0,1831.0,169.0,star
2253.0,1419.0,146.0,star
692.0,2150.0,167.0,star
2089.0,2072.0,155.0,star
1580.0,2716.0,164.0,star
1210.0,966.0,156.0,star
1996.0,1022.0,160.0,star
1664.0,2016.0,158.0,star
2760.0,1177.0,176.0,star
2037.0,1392.0,156.0,star
2551.0,820.0,154.0,star
1855.0,1892.0,144.0,star
1539.0,1855.0,140.0,star
1491.0,1812.0,141.0,star
1998.0,1302.0,144.0,star
1918.0,1636.0,143.0,star
1297.0,2915.0,179.0,star
1237.0,638.0,169.0,star
2007.0,1928.0,144.0,star
1976.0,1116.0,163.0,star
1505.0,1278.0,160.0,star
2161.0,2831.0,180.0,star
2190.0,1540.0,144.0,star
1128.0,2069.0,145.0,star
2346.0,1470.0,169.0,star
1130.0,1877.0,155.0,star
2424.0,1524.0,166.0,star
2352.0,1722.0,144.0,star
612.0,2325.0,180.0,star
1047.0,2407.0,162.0,star
269.0,1058.0,180.0,star
1264.0,2113.0,167.0,star
1171.0,243.0,175.0,star
2132.0,1650.0,148.0,star
2207.0,382.0,173.0,star
2135.0,1610.0,144.0,star
2016.0,2077.0,172.0,star
1351.0,2769.0,172.0,star
1663.0,2606.0,170.0,star
886.0,948.0,160.0,star
2383.0,1925.0,148.0,star
1651.0,2839.0,162.0,star
2023.0,1992.0,149.0,star
1246.0,2102.0,156.0,star
2105.0,1718.0,148.0,star
1370.0,2318.0,155.0,star
1265.0,1514.0,142.0,star
1589.0,2179.0,153.0,star
2335.0,917.0,157.0,star
1227.0,2385.0,155.0,star
186.0,1294.0,174.0,star
1688.0,2957.0,180.0,star
1385.0,780.0,156.0,star
1698.0,1435.0,139.0,star
1232.0,1848.0,161.0,star
2753.0,2175.0,170.0,star
1909.0,1436.0,152.0,star
1160.0,1665.0,155.0,star
2920.0,1871.0,178.0,star
379.0,2210.0,174.0,star
2553.0,1771.0,167.0,star
2371.0,1854.0,159.0,star
1384.0,858.0,156.0,star
267.0,1364.0,167.0,star
1260.0,1589.0,158.0,star
1353.0,2313.0,151.0,star
1657.0,1916.0,144.0,star
2224.0,283.0,168.0,star
2182.0,2231.0,168.0,star
2043.0,1608.0,151.0,star
1425.0,1609.0,141.0,star
1395.0,1437.0,146.0,star
2003.0,2032.0,157.0,star
2253.0,295.0,163.0,star
549.0,1084.0,151.0,star
2054.0,1982.0,144.0,star
2367.0,2327.0,183.0,star
2099.0,2109.0,156.0,star
1810.0,297.0,175.0,star
960.0,1477.0,171.0,star
2396.0,1502.0,164.0,star
1984.0,2045.0,138.0,star
2849.0,1460.0,173.0,star
888.0,1391.0,161.0,star
942.0,945.0,168.0,star
1570.0,2833.0,167.0,star
2012.0,2741.0,176.0,star
1317.0,1650.0,144.0,star
1964.0,825.0,161.0,star
539.0,2454.0,181.0,star
208.0,1217.0,178.0,star
1213.0,2277.0,149.0,star
2580.0,1906.0,160.0,star
2124.0,1438.0,140.0,star
1995.0,601.0,165.0,star
1029.0,2320.0,151.0,star
2490.0,1989.0,151.0,star
2013.0,1666.0,151.0,star
2174.0,1745.0,140.0,star
1387.0,1477.0,140.0,star
1127.0,1994.0,148.0,star
1211.0,693.0,169.0,star
1284.0,1208.0,141.0,star
1320.0,1536.0,143.0,star
2220.0,1689.0,149.0,star
1445.0,1126.0,167.0,star
1372.0,90.0,171.0,star
1335.0,1218.0,150.0,star
1991.0,1763.0,146.0,star
2277.0,2076.0,166.0,star
1414.0,1360.0,149.0,star
1860.0,421.0,171.0,star
2158.0,710.0,144.0,star
672.0,1649.0,173.0,star
1981.0,2019.0,155.0,star
2367.0,2036.0,156.0,star
2061.0,2843.0,164.0,star
2135.0,1444.0,151.0,star
2360.0,1080.0,154.0,star
1388.0,2456.0,149.0,star
1600.0,2827.0,171.0,star
1301.0,2368.0,147.0,star
81.0,1323.0,156.0,star
1885.0,419.0,172.0,star
1444.0,1688.0,136.0,star
2384.0,1341.0,160.0,star
1492.0,1869.0,149.0,star
2664.0,1820.0,166.0,star
635.0,2377.0,167.0,star
1669.0,1439.0,135.0,star
1050.0,888.0,162.0,star
1367.0,1139.0,149.0,star
1528.0,1381.0,148.0,star
2357.0,970.0,159.0,star
1702.0,1951.0,143.0,star
1241.0,2560.0,159.0,star
1116.0,2583.0,153.0,star
2577.0,1738.0,164.0,star
982.0,2262.0,154.0,star
1711.0,1443.0,137.0,star
1261.0,1947.0,154.0,star
596.0,2324.0,162.0,star
1149.0,2526.0,159.0,star
2285.0,89.0,176.0,star
441.0,1439.0,184.0,star
1468.0,1235.0,141.0,star
955.0,2784.0,168.0,star
1191.0,2487.0,161.0,star
1116.0,1886.0,150.0,star
2202.0,1437.0,147.0,star
1135.0,1792.0,144.0,star
2185.0,1367.0,153.0,star
799.0,1746.0,175.0,star
1092.0,1954.0,147.0,star
1158.0,1282.0,160.0,star
2014.0,2221.0,156.0,star
2099.0,406.0,174.0,star
2066.0,1654.0,149.0,star
1622.0,2835.0,138.0,star
2944.0,1112.0,170.0,star
2681.0,1918.0,173.0,star
978.0,1464.0,149.0,star
1617.0,2930.0,160.0,star
662.0,1117.0,164.0,star
1198.0,2348.0,159.0,star
1935.0,1723.0,136.0,star
1476.0,1377.0,143.0,star
2246.0,2820.0,160.0,star
2053.0,1097.0,147.0,star
1194.0,2051.0,148.0,star
2038.0,715.0,157.0,star
2209.0,1488.0,144.0,star
1737.0,189.0,168.0,star
696.0,1088.0,170.0,star
1571.0,35.0,170.0,star
2862.0,1507.0,177.0,star
864.0,2769.0,168.0,star
2152.0,1855.0,156.0,star
710.0,2872.0,178.0,star
1591.0,2200.0,169.0,star
676.0,1050.0,156.0,star
1930.0,1549.0,149.0,star
173.0,1379.0,163.0,star
2581.0,1617.0,167.0,star
2039.0,2809.0,160.0,star
2048.0,702.0,156.0,star
1999.0,992.0,151.0,star
1134.0,1818.0,145.0,star
1542.0,1877.0,143.0,star
1958.0,1911.0,138.0,star
1383.0,1448.0,141.0,star
2835.0,2021.0,166.0,star
2284.0,1549.0,150.0,star
1198.0,2222.0,141.0,star
2438.0,1519.0,155.0,star
2407.0,1916.0,151.0,star
1327.0,2513.0,155.0,star
1637.0,2448.0,161.0,star
2182.0,505.0,178.0,star
1042.0,1245.0,173.0,star
2364.0,986.0,146.0,star
826.0,1021.0,162.0,star
955.0,1121.0,152.0,star
1633.0,186.0,167.0,star
841.0,2167.0,156.0,star
1750.0,2310.0,155.0,star
2430.0,737.0,174.0,star
781.0,692.0,167.0,star
1575.0,2663.0,155.0,star
2274.0,2034.0,156.0,star
2252.0,910.0,152.0,star
1273.0,2177.0,145.0,star
2204.0,1201.0,157.0,star
1048.0,1584.0,161.0,star
1002.0,1395.0,161.0,star
2615.0,1568.0,170.0,star
27.0,787.0,141.0,star
1467.0,1418.0,142.0,star
1662.0,2034.0,147.0,star
2675.0,1198.0,157.0,star
1823.0,1921.0,138.0,star
1311.0,2278.0,150.0,star
1642.0,2505.0,172.0,star
1120.0,1711.0,151.0,star
2302.0,1118.0,155.0,star
1798.0,1995.0,145.0,star
786.0,1751.0,167.0,star
1312.0,2494.0,143.0,star
2379.0,2336.0,158.0,star
2097.0,1838.0,144.0,star
1225.0,1687.0,144.0,star
1034.0,1296.0,157.0,star
1385.0,1766.0,140.0,star
1877.0,1982.0,149.0,star
2148.0,1905.0,150.0,star
1226.0,948.0,174.0,star
2324.0,964.0,151.0,star
1367.0,2640.0,166.0,star
1953.0,824.0,147.0,star
